GAME_DATE,SEASON_ID,Game_ID,Player_ID,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
2016-11-02,22016,0021600064,201627,OKC @ LAC,W,10,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,1,2,0,1
2016-10-30,22016,0021600040,201627,OKC vs. LAL,W,6,3,5,0.6,0,1,0.0,0,0,0.0,0,0,0,1,1,0,0,1,6,2,1
2017-04-12,22016,0021601230,202700,NOP @ POR,W,17,3,11,0.273,0,4,0.0,0,1,0.0,1,1,2,0,3,0,0,2,6,-5,1
2017-04-11,22016,0021601215,202700,NOP @ LAL,L,24,2,7,0.286,0,1,0.0,4,4,1.0,1,3,4,3,0,1,2,1,8,-12,2
2017-04-08,22016,0021601195,202700,NOP @ GSW,L,19,3,7,0.429,1,2,0.5,1,2,0.5,0,1,1,2,0,1,0,1,8,-11,1
2017-04-07,22016,0021601184,202700,NOP @ DEN,L,16,1,4,0.25,0,2,0.0,2,3,0.667,1,0,1,1,2,0,0,0,4,-17,1
2017-03-31,22016,0021601132,202700,NOP vs. SAC,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-2,1
2017-03-26,22016,0021601095,202700,NOP @ DEN,W,19,6,12,0.5,1,3,0.333,0,1,0.0,1,6,7,0,0,0,1,2,13,-1,1
2017-03-21,22016,0021601054,202700,NOP vs. MEM,W,5,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1
2017-03-19,22016,0021601039,202700,NOP vs. MIN,W,6,2,3,0.667,0,0,0.0,0,2,0.0,0,0,0,0,0,1,0,1,4,-3,1
2017-03-14,22016,0021601002,202700,NOP vs. POR,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,1
2017-03-08,22016,0021600953,202700,NOP vs. TOR,L,6,0,3,0.0,0,1,0.0,0,0,0.0,3,2,5,0,0,1,1,1,0,-2,1
2017-03-06,22016,0021600944,202700,NOP @ UTA,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1
2017-03-01,22016,0021600900,202700,NOP vs. DET,W,6,0,2,0.0,0,1,0.0,0,0,0.0,1,4,5,0,0,0,1,0,0,-2,1
2017-02-26,22016,0021600880,202700,NOP @ OKC,L,23,2,6,0.333,0,2,0.0,2,6,0.333,1,3,4,0,1,0,0,2,6,-5,1
2017-02-23,22016,0021600852,202700,NOP vs. HOU,L,10,2,3,0.667,1,2,0.5,1,1,1.0,0,2,2,0,0,0,2,3,6,-12,1
2017-02-15,22016,0021600840,202700,NOP @ MEM,W,22,2,3,0.667,0,0,0.0,2,4,0.5,0,1,1,2,1,0,0,4,6,4,1
2017-02-13,22016,0021600829,202700,NOP @ PHX,W,18,2,6,0.333,0,2,0.0,0,0,0.0,1,6,7,1,0,0,1,2,4,6,1
2017-02-12,22016,0021600819,202700,NOP @ SAC,L,22,2,6,0.333,0,3,0.0,3,4,0.75,1,7,8,2,1,1,3,2,7,-6,1
2017-02-10,22016,0021600804,202700,NOP @ MIN,W,19,1,3,0.333,0,1,0.0,0,0,0.0,3,1,4,1,1,0,3,4,2,10,1
2017-02-08,22016,0021600789,202700,NOP vs. UTA,L,20,1,3,0.333,0,1,0.0,1,2,0.5,1,4,5,2,1,0,0,3,3,-2,1
2017-02-06,22016,0021600774,202700,NOP vs. PHX,W,6,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,2,1,0,-5,1
2017-02-04,22016,0021600755,202700,NOP @ WAS,L,5,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,-1,1
2017-02-01,22016,0021600735,202700,NOP @ DET,L,12,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,1,1,0,-18,1
2017-01-31,22016,0021600725,202700,NOP @ TOR,L,25,2,6,0.333,0,1,0.0,0,0,0.0,2,2,4,0,1,0,2,4,4,-12,1
2017-01-29,22016,0021600714,202700,NOP vs. WAS,L,22,5,6,0.833,0,1,0.0,0,3,0.0,2,2,4,2,0,0,3,2,10,-14,1
2017-01-27,22016,0021600701,202700,NOP vs. SAS,W,22,4,6,0.667,1,2,0.5,1,1,1.0,2,5,7,2,1,2,0,4,10,1,1
2017-01-25,22016,0021600686,202700,NOP vs. OKC,L,17,4,6,0.667,1,2,0.5,1,2,0.5,0,4,4,0,0,0,2,5,10,3,1
2017-01-23,22016,0021600671,202700,NOP vs. CLE,W,24,5,8,0.625,2,3,0.667,2,4,0.5,1,3,4,1,1,1,2,2,14,15,1
2017-01-20,22016,0021600645,202700,NOP vs. BKN,L,12,2,5,0.4,2,5,0.4,0,0,0.0,0,2,2,0,0,1,0,1,6,-7,1
2017-01-18,22016,0021600631,202700,NOP vs. ORL,W,3,0,0,0.0,0,0,0.0,2,3,0.667,0,1,1,0,0,0,0,0,2,-8,1
2017-01-16,22016,0021600616,202700,NOP @ IND,L,8,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,1,1,1,0,1,0,5,1
2017-01-14,22016,0021600602,202700,NOP @ CHI,L,7,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,0,2,2,1
2017-01-12,22016,0021600586,202700,NOP @ BKN,W,19,0,7,0.0,0,3,0.0,1,2,0.5,0,3,3,3,1,1,1,1,1,-1,1
2017-01-09,22016,0021600568,202700,NOP @ NYK,W,16,1,2,0.5,1,1,1.0,0,0,0.0,1,2,3,3,2,0,2,2,3,-6,1
2017-01-07,22016,0021600553,202700,NOP @ BOS,L,20,4,5,0.8,1,1,1.0,2,4,0.5,2,3,5,4,1,0,0,3,11,-13,1
2017-04-12,22016,0021601220,1626254,NYK vs. PHI,W,25,2,6,0.333,0,0,0.0,1,2,0.5,1,0,1,0,0,2,1,0,5,-18,1
2017-04-09,22016,0021601196,1626254,NYK vs. TOR,L,25,2,4,0.5,0,0,0.0,2,2,1.0,0,2,2,1,0,0,0,3,6,7,1
2017-04-07,22016,0021601181,1626254,NYK @ MEM,L,29,7,9,0.778,0,0,0.0,1,2,0.5,2,5,7,0,1,3,1,1,15,-3,1
2017-04-06,22016,0021601176,1626254,NYK vs. WAS,L,21,1,5,0.2,0,0,0.0,1,2,0.5,4,1,5,2,1,0,2,1,3,-4,1
2017-04-04,22016,0021601160,1626254,NYK vs. CHI,W,33,5,10,0.5,0,1,0.0,3,5,0.6,4,8,12,1,2,1,1,2,13,12,1
2017-04-02,22016,0021601145,1626254,NYK vs. BOS,L,14,1,5,0.2,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,2,2,1,1
2017-03-31,22016,0021601133,1626254,NYK @ MIA,W,12,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,1,1,0,1,2,2,-6,1
2017-03-29,22016,0021601115,1626254,NYK vs. MIA,L,5,1,2,0.5,0,0,0.0,1,1,1.0,2,2,4,0,0,0,0,0,3,-2,1
2017-03-27,22016,0021601098,1626254,NYK vs. DET,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,1
2017-03-25,22016,0021601085,1626254,NYK @ SAS,L,17,1,2,0.5,0,0,0.0,1,2,0.5,0,4,4,2,1,0,1,2,3,8,1
2017-02-27,22016,0021600882,1626254,NYK vs. TOR,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,1
2017-02-23,22016,0021600853,1626254,NYK @ CLE,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
2017-02-10,22016,0021600800,1626254,NYK vs. DEN,L,3,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,-3,1
2017-02-06,22016,0021600768,1626254,NYK vs. LAL,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2017-01-31,22016,0021600724,1626254,NYK @ WAS,L,8,3,5,0.6,1,2,0.5,0,0,0.0,1,1,2,0,0,0,0,0,7,-1,1
2017-01-15,22016,0021600606,1626254,NYK @ TOR,L,7,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,0,2,0,1,1,2,-1,1
2017-01-09,22016,0021600568,1626254,NYK vs. NOP,L,15,0,1,0.0,0,1,0.0,0,0,0.0,1,2,3,0,1,0,1,1,0,6,1
2017-01-02,22016,0021600516,1626254,NYK vs. ORL,L,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,5,1
2016-12-31,22016,0021600504,1626254,NYK @ HOU,L,9,2,3,0.667,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,3,4,8,1
2016-12-17,22016,0021600404,1626254,NYK @ DEN,L,2,0,0,0.0,0,0,0.0,2,2,1.0,1,1,2,0,0,0,0,0,2,2,1
2016-12-15,22016,0021600388,1626254,NYK @ GSW,L,6,2,4,0.5,0,0,0.0,2,2,1.0,1,0,1,0,1,0,0,0,6,4,1
2016-12-07,22016,0021600327,1626254,NYK vs. CLE,L,10,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,0,0,-1,1
2016-11-30,22016,0021600271,1626254,NYK @ MIN,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-7,1
2016-11-28,22016,0021600255,1626254,NYK vs. OKC,L,1,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1
2016-11-22,22016,0021600208,1626254,NYK vs. POR,W,3,0,1,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,1,0,1,2,2,1
2016-11-17,22016,0021600169,1626254,NYK @ WAS,L,13,1,2,0.5,0,0,0.0,2,2,1.0,0,2,2,0,0,0,0,1,4,4,1
2016-11-16,22016,0021600162,1626254,NYK vs. DET,W,9,2,3,0.667,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,4,-2,1
2016-11-14,22016,0021600146,1626254,NYK vs. DAL,W,13,1,3,0.333,0,1,0.0,0,0,0.0,1,2,3,0,0,0,1,0,2,-4,1
2016-11-09,22016,0021600106,1626254,NYK vs. BKN,W,8,2,3,0.667,0,0,0.0,0,0,0.0,0,2,2,0,1,0,1,1,4,-3,1
2016-11-04,22016,0021600073,1626254,NYK @ CHI,W,7,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,5,0,-4,1
2016-11-02,22016,0021600058,1626254,NYK vs. HOU,L,19,2,2,1.0,0,0,0.0,0,0,0.0,0,1,1,0,1,1,0,1,4,-2,1
2016-11-01,22016,0021600050,1626254,NYK @ DET,L,6,1,2,0.5,0,0,0.0,1,2,0.5,0,2,2,0,1,0,0,1,3,-2,1
2017-01-20,22016,0021600647,202390,ATL vs. CHI,W,6,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-9,1
2017-01-18,22016,0021600633,202390,ATL @ DET,L,13,0,4,0.0,0,1,0.0,4,4,1.0,0,1,1,1,0,0,0,1,4,4,1
2017-03-29,22016,0021601116,1627777,IND @ MEM,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,5,1
2017-02-15,22016,0021600835,1627777,IND @ CLE,L,3,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,7,1
2017-02-04,22016,0021600757,1627777,IND vs. DET,W,2,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,1,1
2017-01-29,22016,0021600713,1627777,IND vs. HOU,W,3,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-1,1
2017-01-21,22016,0021600659,1627777,IND @ UTA,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1
2017-01-20,22016,0021600649,1627777,IND @ LAL,L,2,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,0,2,0,0,0,2,4,1
2017-01-12,22016,0021600589,1627777,IND @ DEN,L,3,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,1
2017-01-07,22016,0021600552,1627777,IND vs. NYK,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1
2017-01-01,22016,0021600510,1627777,IND vs. ORL,W,1,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
2016-12-17,22016,0021600400,1627777,IND @ DET,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,-4,1
2016-11-30,22016,0021600275,1627777,IND @ POR,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-5,1
2016-11-27,22016,0021600249,1627777,IND vs. LAC,W,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2016-11-25,22016,0021600234,1627777,IND vs. BKN,W,6,2,6,0.333,1,3,0.333,0,0,0.0,0,0,0,0,1,0,0,0,5,-5,1
2016-11-21,22016,0021600202,1627777,IND vs. GSW,L,7,0,6,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-1,1
2016-11-20,22016,0021600195,1627777,IND @ OKC,W,2,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,-6,1
2016-11-18,22016,0021600176,1627777,IND vs. PHX,L,17,0,2,0.0,0,0,0.0,2,2,1.0,0,2,2,2,0,0,0,3,2,-6,1
2016-11-16,22016,0021600160,1627777,IND vs. CLE,W,1,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-2,1
2016-11-14,22016,0021600145,1627777,IND vs. ORL,W,2,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,3,1
2016-11-07,22016,0021600095,1627777,IND @ CHA,L,9,0,2,0.0,0,0,0.0,0,0,0.0,1,3,4,0,0,0,1,1,0,2,1
2016-11-05,22016,0021600083,1627777,IND vs. CHI,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1
2016-11-03,22016,0021600066,1627777,IND @ MIL,L,2,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-4,1
2016-10-29,22016,0021600030,1627777,IND @ CHI,L,16,2,5,0.4,0,2,0.0,0,0,0.0,1,1,2,1,0,0,2,0,4,8,1
2016-10-28,22016,0021600019,1627777,IND @ BKN,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,3,1
2017-04-12,22016,0021601222,203094,BKN @ CHI,L,23,1,6,0.167,0,1,0.0,0,0,0.0,1,4,5,0,2,0,2,2,2,-31,1
2017-04-10,22016,0021601204,203094,BKN @ BOS,L,8,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,1,3,0,-5,1
2017-04-04,22016,0021601154,203094,BKN @ PHI,W,9,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4,2,-10,1
2017-03-24,22016,0021601072,203094,BKN @ WAS,L,15,3,5,0.6,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,1,6,-3,1
2017-03-23,22016,0021601067,203094,BKN vs. PHX,W,6,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,1,1
2017-03-19,22016,0021601036,203094,BKN vs. DAL,L,12,0,1,0.0,0,0,0.0,0,0,0.0,0,4,4,1,0,0,2,2,0,-17,1
2017-03-17,22016,0021601022,203094,BKN vs. BOS,L,17,4,9,0.444,1,2,0.5,2,2,1.0,1,1,2,2,2,0,0,1,11,4,1
2017-03-14,22016,0021601000,203094,BKN vs. OKC,L,2,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,-3,1
2017-03-10,22016,0021600971,203094,BKN @ DAL,L,13,1,4,0.25,1,3,0.333,0,0,0.0,0,6,6,0,1,0,0,4,3,5,1
2017-03-03,22016,0021600915,203094,BKN @ UTA,L,6,2,3,0.667,0,1,0.0,0,0,0.0,2,2,4,0,0,0,0,1,4,-1,1
2017-02-13,22016,0021600820,203094,WAS vs. OKC,W,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1
2017-01-31,22016,0021600724,203094,WAS vs. NYK,W,2,0,0,0.0,0,0,0.0,1,2,0.5,1,1,2,0,1,0,0,0,1,-2,1
2017-01-27,22016,0021600702,203094,WAS @ ATL,W,5,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,1,1,0,-4,1
2017-01-14,22016,0021600603,203094,WAS vs. PHI,W,10,2,5,0.4,0,0,0.0,0,0,0.0,1,0,1,0,1,0,0,2,4,3,1
2017-01-06,22016,0021600544,203094,WAS vs. MIN,W,5,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,3,2,-2,1
2016-12-30,22016,0021600493,203094,WAS vs. BKN,W,5,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,5,1
2016-12-28,22016,0021600476,203094,WAS vs. IND,W,7,1,3,0.333,0,1,0.0,0,0,0.0,2,0,2,0,2,0,0,2,2,0,1
2016-12-23,22016,0021600447,203094,WAS @ MIL,L,8,0,1,0.0,0,1,0.0,0,0,0.0,1,2,3,1,0,0,0,1,0,1,1
2016-12-19,22016,0021600413,203094,WAS @ IND,L,7,2,2,1.0,2,2,1.0,0,0,0.0,0,2,2,1,0,1,1,0,6,-6,1
2016-12-18,22016,0021600406,203094,WAS vs. LAC,W,13,1,2,0.5,0,0,0.0,1,1,1.0,0,0,0,1,1,0,1,3,3,-7,1
2016-12-16,22016,0021600389,203094,WAS vs. DET,W,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-9,1
2016-12-14,22016,0021600375,203094,WAS vs. CHA,W,5,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2016-12-10,22016,0021600346,203094,WAS vs. MIL,W,9,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,3,2,3,1
2016-12-08,22016,0021600332,203094,WAS vs. DEN,W,6,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,5,1
2016-12-06,22016,0021600315,203094,WAS vs. ORL,L,8,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,2,-7,1
2016-12-05,22016,0021600306,203094,WAS @ BKN,W,7,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,-2,1
2016-11-28,22016,0021600253,203094,WAS vs. SAC,W,3,0,0,0.0,0,0,0.0,2,2,1.0,0,1,1,0,0,0,0,2,2,-2,1
2016-11-26,22016,0021600240,203094,WAS vs. SAS,L,7,1,4,0.25,0,2,0.0,0,0,0.0,0,1,1,0,0,0,1,3,2,2,1
2016-11-25,22016,0021600226,203094,WAS @ ORL,W,16,3,7,0.429,0,1,0.0,0,0,0.0,0,1,1,1,0,2,0,2,6,-4,1
2016-11-19,22016,0021600186,203094,WAS vs. MIA,L,6,2,3,0.667,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,2,4,5,1
2016-11-17,22016,0021600169,203094,WAS vs. NYK,W,6,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,2,1
2016-11-16,22016,0021600158,203094,WAS @ PHI,L,13,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,-17,1
2016-11-09,22016,0021600107,203094,WAS vs. BOS,W,5,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,1,0,0,0,-3,1
2016-11-05,22016,0021600081,203094,WAS @ ORL,L,10,4,10,0.4,0,1,0.0,1,1,1.0,3,1,4,0,1,0,1,2,9,4,1
2016-11-04,22016,0021600070,203094,WAS vs. ATL,W,7,0,2,0.0,0,0,0.0,0,2,0.0,0,0,0,0,1,0,1,1,0,-8,1
2016-11-02,22016,0021600055,203094,WAS vs. TOR,L,9,2,4,0.5,0,0,0.0,0,1,0.0,0,1,1,0,0,0,0,1,4,-4,1
2016-10-30,22016,0021600039,203094,WAS @ MEM,L,25,4,9,0.444,0,3,0.0,0,1,0.0,1,2,3,0,2,0,1,4,8,-8,1
2016-10-27,22016,0021600014,203094,WAS @ ATL,L,19,3,6,0.5,1,2,0.5,2,2,1.0,2,5,7,0,1,1,1,1,9,-10,1
2016-12-31,22016,0021600503,200779,MIL @ CHI,W,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,5,1
2016-12-30,22016,0021600497,200779,MIL @ MIN,L,3,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,-2,1
2016-12-28,22016,0021600479,200779,MIL @ DET,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-1,1
2016-12-23,22016,0021600447,200779,MIL vs. WAS,W,4,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1
2016-12-21,22016,0021600429,200779,MIL @ CLE,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,4,1
2016-12-16,22016,0021600393,200779,MIL @ CHI,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,1
2016-11-29,22016,0021600262,200779,MIL vs. CLE,W,2,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-2,1
2016-11-05,22016,0021600085,200779,MIL vs. SAC,W,4,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2017-04-12,22016,0021601221,1627849,WAS @ MIA,L,17,4,6,0.667,0,0,0.0,0,0,0.0,2,1,3,1,1,0,0,1,8,4,1
2017-04-02,22016,0021601152,1627849,WAS @ GSW,L,2,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-11,1
2017-03-25,22016,0021601083,1627849,WAS @ CLE,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1
2017-03-24,22016,0021601072,1627849,WAS vs. BKN,W,6,1,3,0.333,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,3,2,1,1
2017-03-01,22016,0021600896,1627849,WAS @ TOR,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-6,1
2017-02-26,22016,0021600877,1627849,WAS vs. UTA,L,1,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2017-01-31,22016,0021600724,1627849,WAS vs. NYK,W,2,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-2,1
2017-01-27,22016,0021600702,1627849,WAS @ ATL,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-2,1
2017-01-24,22016,0021600676,1627849,WAS vs. BOS,W,1,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,0,1
2017-01-16,22016,0021600614,1627849,WAS vs. POR,W,3,0,1,0.0,0,0,0.0,0,0,0.0,0,3,3,0,1,0,0,1,0,-4,1
2017-01-14,22016,0021600603,1627849,WAS vs. PHI,W,3,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,2,-6,1
2016-12-30,22016,0021600493,1627849,WAS vs. BKN,W,2,1,2,0.5,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,0,2,3,1
2016-12-23,22016,0021600447,1627849,WAS @ MIL,L,11,3,4,0.75,0,0,0.0,0,2,0.0,0,2,2,0,0,0,0,2,6,-5,1
2016-12-19,22016,0021600413,1627849,WAS @ IND,L,5,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-2,1
2016-12-18,22016,0021600406,1627849,WAS vs. LAC,W,9,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,1,3,0,-5,1
2016-12-16,22016,0021600389,1627849,WAS vs. DET,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,1
2016-11-11,22016,0021600122,1627849,WAS vs. CLE,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2016-11-09,22016,0021600107,1627849,WAS vs. BOS,W,3,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,2,2,4,1
2016-10-27,22016,0021600014,1627849,WAS @ ATL,L,4,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,4,1
2017-01-04,22016,0021600530,202620,ORL vs. ATL,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1
2017-01-02,22016,0021600516,202620,ORL @ NYK,W,2,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,2,0,2,-5,1
2017-01-01,22016,0021600510,202620,ORL @ IND,L,4,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,2,0,0,0,0,0,7,1
2016-12-18,22016,0021600409,202620,ORL vs. TOR,L,7,0,2,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,1,0,-1,1
2016-12-13,22016,0021600369,202620,ORL @ ATL,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1
2016-11-29,22016,0021600264,202620,ORL @ SAS,W,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-5,1
2016-11-14,22016,0021600145,202620,ORL @ IND,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,-2,1
2016-11-07,22016,0021600096,202620,ORL @ CHI,L,6,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-3,1
2017-04-10,22016,0021601210,1627778,HOU @ LAC,L,21,1,2,0.5,0,0,0.0,0,0,0.0,1,5,6,0,1,0,2,4,2,-22,1
2017-04-09,22016,0021601200,1627778,HOU @ SAC,W,12,1,1,1.0,0,0,0.0,2,2,1.0,0,1,1,1,0,0,0,1,4,-11,1
2017-04-07,22016,0021601182,1627778,HOU vs. DET,L,8,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,1,1,2,0,2,0,1
2017-01-11,22016,0021600582,1627778,HOU @ MIN,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
2016-12-26,22016,0021600467,1627778,HOU vs. PHX,W,8,2,2,1.0,0,0,0.0,2,2,1.0,1,2,3,1,1,0,0,1,6,-13,1
2017-02-08,22016,0021600787,203953,MIL vs. MIA,L,20,6,11,0.545,0,1,0.0,2,3,0.667,0,1,1,2,1,0,2,3,14,-11,1
2017-02-04,22016,0021600761,203953,MIL @ PHX,W,31,7,10,0.7,0,1,0.0,4,6,0.667,2,7,9,2,0,1,2,1,18,-6,1
2017-02-03,22016,0021600752,203953,MIL @ DEN,L,35,10,20,0.5,2,7,0.286,5,5,1.0,1,10,11,4,2,1,3,3,27,-5,2
2017-02-01,22016,0021600738,203953,MIL @ UTA,L,32,6,12,0.5,0,2,0.0,5,6,0.833,1,6,7,0,1,1,3,3,17,-18,1
2017-01-28,22016,0021600706,203953,MIL vs. BOS,L,31,2,13,0.154,0,3,0.0,0,0,0.0,4,4,8,1,0,0,3,2,4,-2,1
